"","Species","GrowthForm_CTD","Abund_CTD","family_molecules","family_morphology","larval","MeanPCcover","Growth_rate","Colony_fecundity","Colony_area","Polyps_per_area","Polyp_fecundity","Eggs_per_area","Colony_maximum_diameter","Corallite_width_minimum","Corallite_width_maximum"
"1228","Flabellum arcuatile",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1229","Flabellum areum",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1230","Flabellum atlanticum",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1231","Flabellum australe",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1232","Flabellum campanulatum",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1233","Flabellum chunii",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1234","Flabellum conuis",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1235","Flabellum curvatum",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1236","Flabellum daphnense",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1237","Flabellum deludens",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1238","Flabellum flexuosum",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1239","Flabellum floridanum",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1240","Flabellum folkesoni",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1241","Flabellum gardineri",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1242","Flabellum hoffmeisteri",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1243","Flabellum impensum",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1244","Flabellum japonicum",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1245","Flabellum knoxi",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1246","Flabellum lamellulosum",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1247","Flabellum lowekeyesi",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1248","Flabellum macandrewi",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1249","Flabellum magnificum",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1250","Flabellum marcus",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1251","Flabellum marenzelleri",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1252","Flabellum messum",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1253","Flabellum moseleyi",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1254","Flabellum ongulense",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1255","Flabellum patens",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1256","Flabellum pavoninum",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1257","Flabellum politum",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1258","Flabellum sexcostatum",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1259","Flabellum sibogae",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1260","Flabellum thouarsii",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1261","Flabellum tuthilli",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1262","Flabellum vaughani",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1263","Javania antarctica",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1264","Javania borealis",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1265","Javania cailleti",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1266","Javania californica",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1267","Javania exserta",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1268","Javania fusca",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1269","Javania insignis",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1270","Javania lamprotichum",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1271","Javania pseudoalabastra",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1272","Monomyces pygmaea",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1273","Monomyces rubrum",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1274","Placotrochides scaphula",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1275","Placotrochus laevis",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1276","Polymyces fragilis",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1277","Polymyces montereyensis",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1278","Polymyces wellsi",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1279","Rhizotrochus flabelliformis",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1280","Rhizotrochus levidensis",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1281","Rhizotrochus tuberculatus",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1282","Rhizotrochus typus",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1283","Truncatoflabellum aculeatum",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1284","Truncatoflabellum angiostomum",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1285","Truncatoflabellum angustum",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1286","Truncatoflabellum arcuatum",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1287","Truncatoflabellum australiensis",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1288","Truncatoflabellum candeanum",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1289","Truncatoflabellum carinatum",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1290","Truncatoflabellum crassum",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1291","Truncatoflabellum dens",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1292","Truncatoflabellum formosum",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1293","Truncatoflabellum gardineri",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1294","Truncatoflabellum inconstans",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1295","Truncatoflabellum incrustatum",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1296","Truncatoflabellum irregulare",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1297","Truncatoflabellum macroeschara",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1298","Truncatoflabellum martensii",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1299","Truncatoflabellum mortenseni",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1300","Truncatoflabellum multispinosum",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1301","Truncatoflabellum paripavoninum",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1302","Truncatoflabellum phoenix",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1303","Truncatoflabellum pusillum",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1304","Truncatoflabellum spheniscus",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1305","Truncatoflabellum stabile",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1306","Truncatoflabellum stokesii",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1307","Truncatoflabellum trapezoideum",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1308","Truncatoflabellum truncum",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1309","Truncatoflabellum vanuatu",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1310","Truncatoflabellum veroni",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1311","Fungiacyathus crispus",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1312","Fungiacyathus dennanti",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1313","Fungiacyathus fissidiscus",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1314","Fungiacyathus fissilis",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1315","Fungiacyathus fragilis",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1316","Fungiacyathus granulosus",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1317","Fungiacyathus hydra",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1318","Fungiacyathus marenzelleri",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1319","Fungiacyathus margaretae",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1320","Fungiacyathus multicarinatus",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1321","Fungiacyathus paliferus",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1322","Fungiacyathus pliciseptus",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1323","Fungiacyathus pseudostephanus",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1324","Fungiacyathus sandoi",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1325","Fungiacyathus sibogae",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1326","Fungiacyathus stephanus",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1327","Fungiacyathus symmetricus",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1328","Fungiacyathus turbinolioides",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1329","Fungiacyathus variegatus",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1330","Lithophyllon ranjithi",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1331","Pleuractis gravis",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1332","Podabacia kunzmanni",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1333","Gardineria hawaiiensis",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1334","Gardineria minor",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1335","Gardineria paradoxa",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1336","Gardineria philippinensis",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1337","Gardineria simplex",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1338","Guynia annulata",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1339","Meandrina danae",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1340","Leptopenus antarcticus",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1341","Leptopenus discus",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1342","Leptopenus hypocoelus",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1343","Leptopenus solidus",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1344","Letepsammia fissilis",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1345","Letepsammia formosissima",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1346","Letepsammia franki",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1347","Letepsammia superstes",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1348","Rhombopsammia niphada",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1349","Rhombopsammia squiresi",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1350","Stephanophyllia complicata",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1351","Stephanophyllia fungulus",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1352","Stephanophyllia neglecta",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1353","Blastomussa loyae",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1354","Scolymia lacera",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1355","Scolymia wellsi",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1356","Bathelia candida",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1357","Cyathelia axillaris",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1358","Madrepora arbuscula",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1359","Madrepora carolina",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1360","Madrepora minutiseptum",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1361","Madrepora oculata",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1362","Madrepora porcellana",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1363","Oculina tenella",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1364","Oculina virgosa",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1365","Petrophyllia rediviva",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1366","Mycedium spina",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1367","Pectinia crassa",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1368","Porites baueri",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1369","Porites bernardi",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1370","Porites duerdeni",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1371","Porites ericacea",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1372","Porites excavata",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1373","Porites randalli",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1374","Porites studeri",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1375","Astrangia browni",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1376","Astrangia californica",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1377","Astrangia conferta",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
